Gene_id	Gene_Symbol	chr	pos	estimate	pvalue	fdr
ENSG00000013573	DDX11	12	31073860	0,128722215027341	0,836559522197462	0,993532078360381
ENSG00000013583	HEBP1	12	12974870	0,912151820043187	0,0308408180295357	0,848121708951027
ENSG00000013588	GPRC5A	12	12891559	0,0145168534452997	0,981517217345605	0,999555859778735
ENSG00000013619	MAMLD1	X	150361422	-0,269203537426322	0,661425630257479	0,99310702225313
ENSG00000013725	CD6	11	60971680	0,815415421699424	0,0925169300694687	0,900357690051989
ENSG00000013810	TACC3	4	1712858	0,693341676180186	0,194202144836314	0,965421393857074
ENSG00000014123	UFL1	6	96521595	-0,550476326649858	0,336323714982042	0,982113493014118
ENSG00000014138	POLA2	11	65261920	0,802190171442166	0,102418952980723	0,902285021306335
ENSG00000014164	ZC3H3	8	143437659	-0,335376353345119	0,581131267539062	0,99310702225313
ENSG00000014216	CAPN1	11	65180566	0,90061978098306	0,0370426053568819	0,854339223759832
ENSG00000014257	ACP3	3	132317369	-0,131833031476547	0,832632465142795	0,993532078360381
ENSG00000014641	MDH1	2	63588609	-0,21831407162937	0,724257976800867	0,99310702225313
ENSG00000014824	SLC30A9	4	41990502	0,65707662791634	0,22825506441852	0,965421393857074
ENSG00000014914	MTMR11	1	149928651	-0,189695254912699	0,759928953525428	0,99333514797016
ENSG00000014919	COX15	10	99710868	0,931626239486336	0,0212404180663184	0,84613740671208
ENSG00000015133	CCDC88C	14	91271323	0,0481440086180369	0,938724832838776	0,998533595665694
ENSG00000015153	YAF2	12	42157104	-0,417384409739283	0,484430381266265	0,991253956739197
ENSG00000015171	ZMYND11	10	134465	-0,0233747532570155	0,970241050218371	0,999509917921462
ENSG00000015285	WAS	X	48676596	0,227876339000209	0,712389822017909	0,99310702225313
ENSG00000015413	DPEP1	16	89613308	-0,155453404703683	0,802870678548124	0,993532078360381
ENSG00000015475	BID	22	17734138	-0,622243590878545	0,262340717903669	0,971334316910733
ENSG00000015520	NPC1L1	7	44512535	-0,84198437995681	0,0735889465897415	0,900357690051989
ENSG00000015532	XYLT2	17	50346126	0,401862113834817	0,502459559366087	0,991253956739197
ENSG00000015568	RGPD5	2	109792758	0,07162672708462	0,908880058908473	0,996079725731513
ENSG00000015592	STMN4	8	27235308	0,0337078202321708	0,957089999085105	0,999509917921462
ENSG00000015676	NUDCD3	7	44379119	0,319609594216721	0,600098826197703	0,99310702225313
ENSG00000016082	ISL1	5	51383448	-0,185367112297429	0,765341942955571	0,993532078360381
ENSG00000016391	CHDH	3	53812335	-0,113559193667068	0,855723308330795	0,993532078360381
ENSG00000016490	CLCA1	1	86468368	-0,481628847105545	0,411381355095489	0,984686923378932
ENSG00000016864	GLT8D1	3	52694486	0,65156276759737	0,233564046179664	0,965421393857074
ENSG00000017260	ATP2C1	3	130850595	-0,387026366380154	0,519817236689398	0,991746205611134
ENSG00000017797	RALBP1	18	9475009	0,039625521482178	0,949560425520645	0,999497210238468
ENSG00000018189	RUFY3	4	70704204	0,192811273591959	0,756034753063052	0,993332307444245
ENSG00000018236	CNTN1	12	40692439	-0,313574357053741	0,607387848588115	0,99310702225313
ENSG00000018280	SLC11A1	2	218382029	-0,692123371350619	0,195320857234505	0,965421393857074
ENSG00000018408	WWTR1	3	149517235	-0,85595108980379	0,0641926118507235	0,890253562318562
ENSG00000018510	AGPS	2	177392746	-0,760113299424871	0,135851107065517	0,938195572748852
ENSG00000018610	STEEP1	X	119538149	0,885041077731726	0,0459741420221149	0,877715947578476
ENSG00000018699	TTC27	2	32628032	-0,688362075654439	0,198786086374454	0,965421393857074
ENSG00000018869	ZNF582	19	56375846	0,198029674698187	0,749518591003286	0,99310702225313
ENSG00000019144	PHLDB1	11	118606440	0,673857734744081	0,212307230382317	0,965421393857074
ENSG00000019485	PRDM11	11	45095806	0,466337935870437	0,428524183220868	0,98800131297032
ENSG00000019505	SYT13	11	45240302	-0,117283073403984	0,851013608572817	0,993532078360381
ENSG00000019549	SNAI2	8	48917598	-0,0119204134962192	0,984822817599998	0,999555859778735
ENSG00000019582	CD74	5	150401637	-0,172846129933462	0,781026252675283	0,993532078360381
ENSG00000019991	HGF	7	81699010	0,817982322798042	0,0906309277564384	0,900357690051989
ENSG00000019995	ZRANB1	10	124942123	0,29163401902742	0,634012797285972	0,99310702225313
ENSG00000020129	NCDN	1	35557473	0,347946753139791	0,566089404135058	0,99310702225313
ENSG00000020181	ADGRA2	8	37784191	0,810546814221351	0,0961264589255366	0,902260159077121
ENSG00000020256	ZFP64	20	52051663	0,224387222077102	0,716717226371942	0,99310702225313
ENSG00000020426	MNAT1	14	60734742	-0,619194305791679	0,265384700262538	0,971709757733052
ENSG00000020577	SAMD4A	14	54566117	-0,929618263960544	0,022176089176949	0,84613740671208
ENSG00000020633	RUNX3	1	24899511	0,0552712271087453	0,9296623351699	0,997323996908322
ENSG00000020922	MRE11	11	94415570	0,413132366653079	0,489355391832581	0,991253956739197
ENSG00000021300	PLEKHB1	11	73646178	-0,84061790607683	0,074529449986284	0,900357690051989
ENSG00000021355	SERPINB1	6	2832332	-0,771047582263023	0,126894810446729	0,928465779262472
ENSG00000021488	SLC7A9	19	32830509	0,290706294234691	0,63514283255883	0,99310702225313
ENSG00000021574	SPAST	2	32063556	-0,0659630773501343	0,916074147451408	0,996321568821951
ENSG00000021645	NRXN3	14	78170373	-0,177015643142092	0,77579932533535	0,993532078360381
ENSG00000021762	OSBPL5	11	3087107	0,841896183673969	0,0736495376808185	0,900357690051989
ENSG00000021776	AQR	15	34851782	-0,860100247172451	0,0614793211923422	0,890253562318562
ENSG00000021826	CPS1	2	210477682	-0,260487421711918	0,672127004899216	0,99310702225313
ENSG00000022267	FHL1	X	136146702	-0,643430065630116	0,241455107797903	0,965421393857074
ENSG00000022277	RTF2	20	56468585	-0,816639769211695	0,0916158733226406	0,900357690051989
ENSG00000022556	NLRP2	19	54953130	-0,814657851314983	0,0930758100716885	0,900357690051989
ENSG00000022567	SLC45A4	8	141207166	-0,285196506180501	0,641860970467935	0,99310702225313
ENSG00000022840	RNF10	12	120533480	0,733377514069229	0,15848870817562	0,95214945453794
ENSG00000022976	ZNF839	14	102317377	-0,645639441298536	0,239304310272162	0,965421393857074
ENSG00000023041	ZDHHC6	10	112424428	0,620854073368921	0,263726656503295	0,971388868114786
ENSG00000023171	GRAMD1B	11	123358428	0,775630334506215	0,123195519729579	0,928465779262472
ENSG00000023191	RNH1	11	494512	0,621224193134477	0,263357299513106	0,971334316910733
ENSG00000023228	NDUFS1	2	206114817	-0,927978747831813	0,0229496798357507	0,84613740671208
ENSG00000023287	RB1CC1	8	52622458	0,770254104808861	0,127538623354663	0,929621151427865
ENSG00000023318	ERP44	9	99979185	-0,147468224212947	0,812920403594966	0,993532078360381
ENSG00000023330	ALAS1	3	52198086	0,0607110551934936	0,922747795644119	0,996608514517038
ENSG00000023445	BIRC3	11	102317450	0,599919482615992	0,284838997294392	0,97465570457593
ENSG00000023516	AKAP11	13	42272152	-0,377623489919062	0,530879748857468	0,991746205611134
ENSG00000023572	GLRX2	1	193090866	-0,358752761910754	0,553218400218317	0,99310702225313
ENSG00000023608	SNAPC1	14	61762420	-0,49728713983606	0,39399627388067	0,984558524948183
ENSG00000023697	DERA	12	15911302	-0,14662042280743	0,813988124065509	0,993532078360381
ENSG00000023734	STRAP	12	15882387	0,144432132963644	0,816744679665343	0,993532078360381
ENSG00000023839	ABCC2	10	99782640	-0,0387816727100779	0,950634021146492	0,999497210238468
ENSG00000023892	DEF6	6	35297818	0,0756977474400818	0,903710760387372	0,996062456789549
ENSG00000023902	PLEKHO1	1	150149183	0,832429902680721	0,0802416064228903	0,900357690051989
ENSG00000023909	GCLM	1	93885199	0,00654409517236715	0,991667858713749	0,999922672134254
ENSG00000024048	UBR2	6	42564029	-0,0980417265996928	0,875369668368337	0,994329773380277
ENSG00000024422	EHD2	19	47713422	0,437518682454935	0,461255266516028	0,990451964457452
ENSG00000024526	DEPDC1	1	68474152	0,121018278383056	0,846291680231404	0,993532078360381
ENSG00000024862	CCDC28A	6	138773769	0,0525070293263367	0,933176705894299	0,997806863849703
ENSG00000025039	RRAGD	6	89364616	-0,406185322081322	0,497424350366566	0,991253956739197
ENSG00000025156	HSF2	6	122399551	-0,17040777039534	0,784084801407437	0,993532078360381
ENSG00000025293	PHF20	20	35771974	-0,859040037297812	0,062169144200202	0,890253562318562
ENSG00000025423	HSD17B6	12	56752161	0,591869867426602	0,293069603405396	0,976013485466734
ENSG00000025434	NR1H3	11	47248300	0,138416288301113	0,82432729298356	0,993532078360381
ENSG00000025708	TYMP	22	50525752	-0,709378349357005	0,179648275953377	0,95679425076844
ENSG00000025770	NCAPH2	22	50508224	0,507072274752168	0,383222419986913	0,984558524948183
ENSG00000025772	TOMM34	20	44942130	-0,284710718773448	0,642453851012786	0,99310702225313
ENSG00000025796	SEC63	6	107867756	-0,280362677083481	0,647764384606558	0,99310702225313
ENSG00000025800	KPNA6	1	32108056	0,069055287786331	0,912146006370719	0,996321568821951
ENSG00000026025	VIM	10	17228241	0,169092315583995	0,785735382952397	0,993532078360381
ENSG00000026103	FAS	10	88953813	0,191274392563849	0,757955147421189	0,99333514797016
ENSG00000026508	CD44	11	35138882	0,8521806867323	0,0666897086417079	0,899376766606787
ENSG00000026559	KCNG1	20	51003656	0,558155370316142	0,328186078878733	0,982113493014118
ENSG00000026652	AGPAT4	6	161129967	-0,336595680894057	0,579669022894644	0,99310702225313
ENSG00000026950	BTN3A1	6	26402237	0,295628306614003	0,629151299373505	0,99310702225313
ENSG00000027001	MIPEP	13	23730189	0,139669775091108	0,822746807035231	0,993532078360381
ENSG00000027075	PRKCH	14	61187559	0,376924634765081	0,531703803368179	0,991746205611134
ENSG00000027644	INSRR	1	156840063	0,29357105389108	0,631654428457958	0,99310702225313
ENSG00000027697	IFNGR1	6	137197483	0,38464459809534	0,52261497882961	0,991746205611134
ENSG00000027847	B4GALT7	5	177600132	0,401476022958487	0,502909746548788	0,991253956739197
ENSG00000027869	SH2D2A	1	156806243	-0,647306034524301	0,237685379383003	0,965421393857074
ENSG00000028116	VRK2	2	57907629	0,312025189783114	0,609261329496807	0,99310702225313
ENSG00000028137	TNFRSF1B	1	12166991	-0,524850544548306	0,363832632235265	0,982315289239729
ENSG00000028203	VEZT	12	95217746	-0,111201934393869	0,85870565047763	0,994218441617732
ENSG00000028277	POU2F2	19	42086110	0,555099425311214	0,331418530693176	0,982113493014118
ENSG00000028310	BRD9	5	850291	-0,904178856753204	0,0350899842993709	0,852712930607019
ENSG00000028528	SNX1	15	64094123	-0,863869284555435	0,059046622924206	0,888405517066092
ENSG00000028839	TBPL1	6	133952170	-0,240837098793988	0,696347369682857	0,99310702225313
ENSG00000029153	ARNTL2	12	27332836	-0,445915497071696	0,451663692017105	0,990272963782988
ENSG00000029363	BCLAF1	6	136256627	0,531499860580058	0,356643731123543	0,982218422781925
ENSG00000029364	SLC39A9	14	69398015	-0,0417082647563441	0,946910788604386	0,999497210238468
ENSG00000029534	ANK1	8	41653220	-0,393928027375747	0,511727405554466	0,991746205611134
ENSG00000029639	TFB1M	6	155256134	0,184130046714307	0,766889909940376	0,993532078360381
ENSG00000029725	RABEP1	17	5282265	-0,188903774228648	0,760918477370815	0,993401406665728
ENSG00000029993	HMGB3	X	150980509	0,476536514488041	0,417072592672693	0,987050940202649
ENSG00000030066	NUP160	11	47778087	0,652522843645681	0,232637239272974	0,965421393857074
ENSG00000030110	BAK1	6	33572547	0,686915605980041	0,200123259329898	0,965421393857074
ENSG00000030304	MUSK	9	110668779	-0,216843790240886	0,726085148525035	0,99310702225313
ENSG00000030419	IKZF2	2	212999691	-0,445437073782442	0,45220899727167	0,990272963782988
ENSG00000030582	GRN	17	44345246	-0,118329980263204	0,849689927422971	0,993532078360381
ENSG00000031003	FAM13B	5	137937960	-0,799697182879645	0,104319451709893	0,905869292230507
ENSG00000031081	ARHGAP31	3	119294383	0,26526233587021	0,666261222079883	0,99310702225313
ENSG00000031691	CENPQ	6	49463370	-0,632429848535093	0,252240826974642	0,967347817926321
ENSG00000031698	SARS1	1	109213918	0,388137634141389	0,518512922841842	0,991746205611134
ENSG00000031823	RANBP3	19	5916139	0,821777906910849	0,0878640591673319	0,900357690051989
ENSG00000032219	ARID4A	14	58298504	-0,707802565433964	0,181063996305699	0,957302676590038
ENSG00000032389	EIPR1	2	3188925	-0,358626659074764	0,5533682752263	0,99310702225313
ENSG00000032444	PNPLA6	19	7534004	-0,159561346620221	0,797705575040189	0,993532078360381
ENSG00000032742	IFT88	13	20567138	0,474707101693219	0,419121543675248	0,987318709417338
ENSG00000033011	ALG1	16	5033702	0,367797497978015	0,542489092157521	0,991746205611134
ENSG00000033030	ZCCHC8	12	122471599	-0,115608019062052	0,853131844844202	0,993532078360381
ENSG00000033050	ABCF2	7	151211484	0,117207458177169	0,851109220851122	0,993532078360381
ENSG00000033100	CHPF2	7	151232483	0,178932604307368	0,773397541142771	0,993532078360381
ENSG00000033122	LRRC7	1	69567922	-0,188597656815026	0,761301232228499	0,993401406665728
ENSG00000033170	FUT8	14	65410592	-0,398064888964341	0,506890778794482	0,991424729607108
ENSG00000033178	UBA6	4	67612652	-0,186424302473264	0,764019349143376	0,993532078360381
ENSG00000033327	GAB2	11	78215293	0,821280414894104	0,0882252177077185	0,900357690051989
ENSG00000033627	ATP6V0A1	17	42458844	0,543595675689485	0,343657361190804	0,982113493014118
ENSG00000033800	PIAS1	15	68054309	-0,486410648613195	0,406053684833319	0,984558524948183
ENSG00000033867	SLC4A7	3	27372721	0,67568783747628	0,210587514228527	0,965421393857074
ENSG00000034053	APBA2	15	28884483	-0,678383210374751	0,208061841722551	0,965421393857074
ENSG00000034152	MAP2K3	17	21284672	0,277191400900335	0,651642102027439	0,99310702225313
ENSG00000034510	TMSB10	2	84905656	0,12101872074995	0,846291121132047	0,993532078360381
ENSG00000034533	ASTE1	3	131013875	0,078294100064611	0,900414796000527	0,99561231036404
ENSG00000034677	RNF19A	8	100257060	0,56431810892136	0,321691785405684	0,982113493014118
ENSG00000034693	PEX3	6	143450805	-0,380628401531957	0,527339406035316	0,991746205611134
ENSG00000034713	GABARAPL2	16	75566375	0,273901358417384	0,655668946124871	0,99310702225313
ENSG00000035115	SH3YL1	2	217730	-0,730616900118955	0,160883448407814	0,95214945453794
ENSG00000035141	FAM136A	2	70295975	-0,633932538122505	0,250759938804625	0,967042391084948
ENSG00000035403	VCL	10	73995193	-0,161135811727348	0,795726843561774	0,993532078360381
ENSG00000035499	DEPDC1B	5	60596912	0,22167104986843	0,720088453712268	0,99310702225313
ENSG00000035664	DAPK2	15	63907036	-0,197781440145087	0,749828401689788	0,99310702225313
ENSG00000035681	NSMAF	8	58583508	0,172760942909496	0,781133084472062	0,993532078360381
ENSG00000035687	ADSS2	1	244408494	-0,516789044080919	0,372594810827004	0,983226469898086
ENSG00000035862	TIMP2	17	78852977	0,312467123900102	0,608726775215661	0,99310702225313
ENSG00000035928	RFC1	4	39287456	-0,305854905390301	0,616733249244434	0,99310702225313
ENSG00000036054	TBC1D23	3	100260992	0,06769447059985	0,913874597578075	0,996321568821951
ENSG00000036257	CUL3	2	224470150	0,0923991392341159	0,882521379838563	0,994486163280164
ENSG00000036448	MYOM2	8	2045046	-0,861142339616921	0,0608036377416632	0,890253562318562
ENSG00000036530	CYP46A1	14	99684298	0,142626032823699	0,819020467652808	0,993532078360381
ENSG00000036549	ZZZ3	1	77562416	-0,429620024668309	0,470317691612808	0,991253956739197
ENSG00000036672	USP2	11	119355215	0,603729157362331	0,280965152837683	0,974451076196833
ENSG00000036828	CASR	3	122183668	-0,311695411431403	0,609660275722553	0,99310702225313
ENSG00000037042	TUBG2	17	42659284	0,388228130376134	0,51840673500284	0,991746205611134
ENSG00000037241	RPL26L1	5	172958729	-0,352209426800307	0,56100544781371	0,99310702225313
ENSG00000037280	FLT4	5	180601506	0,000598738951821555	0,999237661935116	1
ENSG00000037474	NSUN2	5	6599239	-0,226194643803615	0,71447510829132	0,99310702225313
ENSG00000037637	FBXO42	1	16246840	-0,205191435738822	0,740587218621803	0,99310702225313
ENSG00000037749	MFAP3	5	154038959	-0,0146317174759257	0,981370983452856	0,999555859778735
ENSG00000037757	MRI1	19	13764522	0,134469067557961	0,829306046122044	0,993532078360381
ENSG00000037897	METTL1	12	57768471	-0,698212469618226	0,189747751460308	0,965421393857074
ENSG00000038002	AGA	4	177430774	-0,255548636423252	0,678202334813461	0,99310702225313
ENSG00000038210	PI4K2B	4	25160663	0,346967769611222	0,567258223669281	0,99310702225313
ENSG00000038219	BOD1L1	4	13568738	0,292341243368532	0,633151571731311	0,99310702225313
ENSG00000038274	MAT2B	5	163503114	0,454561708107745	0,441833982738492	0,990106056848242
ENSG00000038295	TLL1	4	165873237	0,426547478846028	0,473853195242931	0,991253956739197
ENSG00000038382	TRIO	5	14143342	-0,874077247437675	0,0526153157807367	0,888394722243262
ENSG00000038427	VCAN	5	83471618	-0,782810551303266	0,117465766230358	0,925502164433081
ENSG00000038532	CLEC16A	16	10944539	-0,495940713178322	0,395484257847542	0,984558524948183
ENSG00000038945	MSR1	8	16107878	-0,340995555324289	0,57439824208093	0,99310702225313
ENSG00000039068	CDH1	16	68737292	-0,376824762464109	0,53182158839271	0,991746205611134
ENSG00000039123	MTREX	5	55307989	0,587200668308229	0,297871630373398	0,976985882031062
ENSG00000039319	ZFYVE16	5	80408013	-0,0583227990142358	0,925783226651666	0,996608514517038
ENSG00000039523	RIPOR1	16	67518418	-0,576586375765554	0,308862412104522	0,982113493014118
ENSG00000039537	C6	5	41142116	-0,669277745713365	0,216627970962939	0,965421393857074
ENSG00000039560	RAI14	5	34656328	-0,917811071836447	0,0279335410520615	0,84613740671208
ENSG00000039600	SOX30	5	157625679	-0,61320015004415	0,271395575092497	0,973264313546681
ENSG00000039650	PNKP	19	49859882	0,550703496296709	0,336082263261023	0,982113493014118
ENSG00000039987	BEST2	19	12751702	0,827493816089048	0,0837473692134646	0,900357690051989
ENSG00000040199	PHLPP2	16	71637835	0,190900080269212	0,758422954551999	0,99333514797016
